path,relative_path,top_folder,raw_class,class,extension,format,mode,file_size_mb,width,height,megapixels,aspect_ratio,orientation,sha256,phash_int,phash
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\50.jpg",Фото руд по сортам. ч2\рядовые\50.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,1.167184,6226,3795,23.62767,1.6405797101449275,landscape,927aa7e83df8e20d700316c65b2862efcdeb9dfe4a9c3d1f922bedbe00e67c91,10137949657738730106,8cb13b80244f5a7a
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\50_.jpg",Фото руд по сортам. ч2\рядовые\50_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,4.507261,4160,2768,11.51488,1.5028901734104045,landscape,b89a293b1db49b777064333e64c74227b84b0f2692bc3bf92d71d937c039f5f3,11057010111797957568,9972641d379e93c0
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\51.jpg",Фото руд по сортам. ч2\рядовые\51.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,6.061579,6240,4160,25.9584,1.5,landscape,a8ca31ac43f7ccbc2c928aecd496c0c472c19c17a72349f622a45bab9d79c602,15187031944785337373,d2c32d16e5709c1d
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\53.jpg",Фото руд по сортам. ч2\рядовые\53.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,1.038674,6240,3825,23.868,1.6313725490196078,landscape,ddbba296d06c141e0a2a6ba46f8536bee6193c782674e5c8f8dbe154e1f958b5,15261357811905985638,d3cb3c1260c9fc66
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\54.jpg",Фото руд по сортам. ч2\рядовые\54.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,1.259338,6240,3835,23.9304,1.6271186440677967,landscape,d3112d649253038baec3ea6924392e60185c090e7c02ce9492ad5d4edf3f55a0,13155651582922876738,b6924369bcec6742
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\55.jpg",Фото руд по сортам. ч2\рядовые\55.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.953513,5491,3715,20.399065,1.4780619111709288,landscape,be8d36c12dd106b3f89a01f02c4618984d3d1dbf70e6b225848cc79c90cd6d4b,10911485449555594315,976d6234709acc4b
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\56.jpg",Фото руд по сортам. ч2\рядовые\56.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,1.084107,5916,3765,22.27374,1.5713147410358566,landscape,da7d65985866a331a5f3cf500d632c5c176a59bf1b6cfae8eaf95aeb097c88a8,11129348600872162948,9a7363963079d684
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\57.jpg",Фото руд по сортам. ч2\рядовые\57.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,1.151584,6186,3835,23.72331,1.6130378096479792,landscape,93fd4881cdf793403426db9f6d2732a650888f698c88330b08c9a6cabe6d31ba,10577028316713107845,92c92736eceec185
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\58.jpg",Фото руд по сортам. ч2\рядовые\58.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,1.088494,6240,3895,24.3048,1.602053915275995,landscape,967744cac627599b6e912bd796369959bee7057ff11cba3b627d6ecd57ac9667,14944695750516904595,cf66399acdd99293
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\59.jpg",Фото руд по сортам. ч2\рядовые\59.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,1.114826,6240,3815,23.8056,1.63564875491481,landscape,54a9b9188959b2b8776072ce50f666915a9c4de3c140c7394570479c3bab2a4c,14283286499596580038,c6386d65319634c6
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\6.jpg",Фото руд по сортам. ч2\рядовые\6.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,1.23009,6240,3825,23.868,1.6313725490196078,landscape,9de0d2cde4412514bfee481ec5f850f2c024a1df74d98b8c4733001f4bedde7a,14743546821521926500,cc9b99b832276964
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\60.jpg",Фото руд по сортам. ч2\рядовые\60.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,1.016671,6240,3775,23.556,1.652980132450331,landscape,91c7720e1fb9bba3991d71d58ecfba6cdaa5f1082f8c235ffb423ab04f6c7e02,11182783994996221512,9b313acb65ac6648
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\61.jpg",Фото руд по сортам. ч2\рядовые\61.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.651465,4160,2554,10.62464,1.6288175411119812,landscape,0be0d16a56f9198676c965bb22d5e1bb804abd5cd54d9960042a60b758200240,9670752117054902908,863569d007ea127c
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\61_.jpg",Фото руд по сортам. ч2\рядовые\61_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,5.368756,4160,2768,11.51488,1.5028901734104045,landscape,18ef7cbc9e8434d718a5f1042e80930dd3ec5854be8a07dcec480ac53088b157,9553886817710787180,8496397129f04a6c
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\62.jpg",Фото руд по сортам. ч2\рядовые\62.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.476233,4160,2546,10.59136,1.633935585231736,landscape,cc4b9dcfed2aeb88e40c48b8c2382bbdf719044bb0530ad6cc4597ccedd19b58,14715061846595048396,cc3666c9263393cc
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\62_.jpg",Фото руд по сортам. ч2\рядовые\62_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,5.128422,4160,2768,11.51488,1.5028901734104045,landscape,27683c033fde650be49534b6683a4ba76ff8410851db69044cc05a0b07c4e588,14497989575764125107,c93334b49cbca5b3
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\63.jpg",Фото руд по сортам. ч2\рядовые\63.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.485061,4160,2550,10.608,1.6313725490196078,landscape,0a9ff9b6c88b7b72a1884d4f7778b4094b37adfee3cdd1bfc3f8bb7cb8bb6baa,11125074780337610721,9a643491cdae1fe1
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\63_.jpg",Фото руд по сортам. ч2\рядовые\63_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,4.742484,4160,2768,11.51488,1.5028901734104045,landscape,59352b80e5c6877b269a63399c7bbe8d67d1ecadc3234098d3828c9bf049f0df,11991209586962574136,a66955965229ab38
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\64.jpg",Фото руд по сортам. ч2\рядовые\64.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.554882,4150,2530,10.4995,1.640316205533597,landscape,c0b5cf36b7816fda908b52ed455b53486ab95161cc697cb81056c006e3b0e817,15632100461259732988,d8f0608c0e9b37fc
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\65.jpg",Фото руд по сортам. ч2\рядовые\65.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.782076,4160,2538,10.55808,1.6390858944050433,landscape,295bbf4a4dfd19dbe23be8030b049605b64c66c4b69a4abfb0d52e53155a7bf8,14534307608189352129,c9b43bc37a6238c1
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\66.jpg",Фото руд по сортам. ч2\рядовые\66.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.713163,4129,2518,10.396822,1.6397934868943607,landscape,034dac3cd19cd408ca0da93640edca8bf68329b91dd4ed4ffac678ad95339fda,14059153349870200983,c31c257badc1a897
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\66_.jpg",Фото руд по сортам. ч2\рядовые\66_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,5.252449,4160,2768,11.51488,1.5028901734104045,landscape,16f3f7cd694dc80a2a8ec38657179242e61c4ac55a08060beb90dff20e01579c,14671661485720939618,cb9c3663312d2c62
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\67.jpg",Фото руд по сортам. ч2\рядовые\67.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.68033,3899,2529,9.860571,1.541716093317517,landscape,fc0d65c9bccf1e0230f3ed33ab2ba5add7507e7d60b76cc9286544af480b6db4,9421011770455888750,82be284a62cc136e
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\67_.jpg",Фото руд по сортам. ч2\рядовые\67_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,5.22149,4160,2768,11.51488,1.5028901734104045,landscape,c226e9821a509dd51e8a2b5e13bbe2e5171ee5a6bdbc1cd2f03a1dfebc3a19ec,17363679866043007079,f0f82ed769188067
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\68.jpg",Фото руд по сортам. ч2\рядовые\68.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.46834,3989,2513,10.024357,1.5873458018304816,landscape,c78293bb6b994907087193820071b7662485222fdf9542c23664f7a1e7c92664,11039293057887982537,9933728c26d953c9
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\68_.jpg",Фото руд по сортам. ч2\рядовые\68_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,5.695172,4160,2768,11.51488,1.5028901734104045,landscape,39de0277912043e2319cd5ff0402c40a64b58eb2616fcefef3510bc46c5eaf68,15188510928364451522,d2c86e37984d36c2
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\69.jpg",Фото руд по сортам. ч2\рядовые\69.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.506687,3101,1881,5.832981,1.6485911749069644,landscape,96412c3c3360e035cc150a2a7c71e856e8f9d349b28db6c8a0c178d92e3b881c,10037457240511062250,8b4c362df4d5a0ea
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\69_.jpg",Фото руд по сортам. ч2\рядовые\69_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,5.850525,4160,2768,11.51488,1.5028901734104045,landscape,52fd19e504ac66b929559a7e3b7d76dee42f06b9221485022659a7d3aed57d15,15798484487665481732,db3f7df004d1f804
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\70.jpg",Фото руд по сортам. ч2\рядовые\70.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.990851,4003,2557,10.235671,1.5655064528744622,landscape,bc9903c2dd646cadc02a8c0ea09e89911954979e1398880b1102201d72347201,16097335761269973663,df65399668b0629f
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\70_.jpg",Фото руд по сортам. ч2\рядовые\70_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,6.028802,4160,2768,11.51488,1.5028901734104045,landscape,3f771ed1d2b94d563005c1df09e1081bc0fde760a7a21dc70292ada9a76bb2b3,14939332944540224143,cf532c293c9c4a8f
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\72.jpg",Фото руд по сортам. ч2\рядовые\72.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.534754,2932,1915,5.61478,1.5310704960835508,landscape,fcc915a6afe1b78975401c3eb6efa5fcefd1aa3825bc481cfb35308d162569f2,9898448130449897097,895e5a2163187689
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\73.jpg",Фото руд по сортам. ч2\рядовые\73.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,1.219157,6011,3795,22.811745,1.5839262187088274,landscape,d46e25021313967074235479f3cc960edd40b9a1a5a7665beb85c75aa025a834,14202518833231935668,c5197ba17295b8b4
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\74.JPG",Фото руд по сортам. ч2\рядовые\74.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.816947,2272,1704,3.871488,1.3333333333333333,landscape,244ddc10b6f8933a0eca817e3a562f1b7580578a574045c7793fd627e2c8003f,9587725662218474392,850e71b11c6dd398
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\75.JPG",Фото руд по сортам. ч2\рядовые\75.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.832831,2272,1704,3.871488,1.3333333333333333,landscape,c469555ff7ba2cb3f7fe700c33efde0075ed67e1bf2ca7921a5a2ad0c9393bbf,14903269123774905816,ced30c4ea2a67dd8
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\75_.jpg",Фото руд по сортам. ч2\рядовые\75_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,4.265436,4160,2768,11.51488,1.5028901734104045,landscape,612b10da107ebc7e580088135987cb4ef14ee70b046924b4fb489b21b3357d11,14569775678834486114,ca323dc9320e2b62
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\76.JPG",Фото руд по сортам. ч2\рядовые\76.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.797663,2272,1704,3.871488,1.3333333333333333,landscape,8c50b8ee9a20500e642a38f4509d94b266d09e668abac44502c3572db0d048be,10794114779152921938,95cc6633b4343552
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\77.JPG",Фото руд по сортам. ч2\рядовые\77.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.790211,2272,1704,3.871488,1.3333333333333333,landscape,24baa0fd705e04d4cee36325c995b66d018a9c8c632a40b854fe43d9703d2534,10224968076419648733,8de6624a92b3ccdd
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\78.JPG",Фото руд по сортам. ч2\рядовые\78.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.818976,2272,1704,3.871488,1.3333333333333333,landscape,4a73cfeb7cd507266e033cd55f032ca078110bccb4039e5d5411fb3a4d8229ea,15061533196191427408,d10550a47bbe6b50
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\79.JPG",Фото руд по сортам. ч2\рядовые\79.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.816648,2272,1704,3.871488,1.3333333333333333,landscape,0efe7a38829189fcc8602a1bf78656c7bdbd00c077bf1ac4b420f55f8aaa15d4,9309810479390738563,8133174e364b4883
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\8.jpg",Фото руд по сортам. ч2\рядовые\8.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,1.166664,3806,2524,9.606344,1.5079239302694136,landscape,eecd8269ce80c133e23fbe77d16a18a734999d16816a1c82fc7920fd8447fa24,14988082499918025884,d0005d9f97dcd49c
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\80.JPG",Фото руд по сортам. ч2\рядовые\80.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.80133,2272,1704,3.871488,1.3333333333333333,landscape,a7b173e25a6833477e1d9ac07a2d8530dff3f1ed7c74b3093a94b5b53ee094e0,10747077738439394940,95254a433d30467c
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\81.JPG",Фото руд по сортам. ч2\рядовые\81.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.82851,2272,1704,3.871488,1.3333333333333333,landscape,3d9d4259127ebd1e8f7a4f726306b17320cb30fdbf02e8ddb36440e4e2cf1c55,9673821225553364863,8640512689be077f
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\81_.jpg",Фото руд по сортам. ч2\рядовые\81_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,4.410401,4160,2768,11.51488,1.5028901734104045,landscape,569ab02ee484dae5f17b9712891710d9bec1960c83e9b73c85aafb2d0ce8ab05,15595184437058351655,d86d399e61903227
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\83.JPG",Фото руд по сортам. ч2\рядовые\83.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.824805,2272,1704,3.871488,1.3333333333333333,landscape,995973ed6d31ecc235e82ee0f291fbeae436e1ebad0be3edb58dfbd6855baf6b,9772301986924226126,879e30e19876664e
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\84.JPG",Фото руд по сортам. ч2\рядовые\84.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.840217,2272,1704,3.871488,1.3333333333333333,landscape,2d13ba885fedb226fd9896efb929f5e59320d8f7b495646889d487e319503b0e,9524569380100850577,842e11634b794391
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\85.JPG",Фото руд по сортам. ч2\рядовые\85.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.838813,2272,1704,3.871488,1.3333333333333333,landscape,3b82766663590b2e5a4e26c1077aeb488a5a289d1b8a341e1b4ea539711fc78e,10863923866470814285,96c469326fe1924d
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\86.JPG",Фото руд по сортам. ч2\рядовые\86.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.824632,2272,1704,3.871488,1.3333333333333333,landscape,c60392db414884b9eb2abc769a789bd7e47ac8e0a7abd4e156db7368be7253b7,9703049731859374539,86a82852796d61cb
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\87.JPG",Фото руд по сортам. ч2\рядовые\87.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.784565,2272,1704,3.871488,1.3333333333333333,landscape,45363a31a2489ebe35be05d46a192bc3ffbd66c44af7943ec2f4d562e1b69d0c,9478139946678825293,83891e106d3b314d
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\87_.jpg",Фото руд по сортам. ч2\рядовые\87_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,4.205745,4160,2768,11.51488,1.5028901734104045,landscape,8ad51406a69cc46e480327ce990361d0ee73d7ab4187296c0bf83da69b2b3de5,14708443233493585858,cc1ee33133620fc2
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\88.JPG",Фото руд по сортам. ч2\рядовые\88.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.79965,2272,1704,3.871488,1.3333333333333333,landscape,c0bb43cf47f2b004774361a92f213e994791ff4e5d2512787cb84a0cfb122fa4,10177064006677746468,8d3c31cb2e70d324
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\88_.jpg",Фото руд по сортам. ч2\рядовые\88_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,4.410665,4160,2768,11.51488,1.5028901734104045,landscape,0c6c86b597a8867464b81867572a067f22583e734601cbd243d19b8d1d29d10f,13905283339352891412,c0f97d8617496014
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\89.JPG",Фото руд по сортам. ч2\рядовые\89.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.846793,2272,1704,3.871488,1.3333333333333333,landscape,ce0c646c6a665783e6f33a6654cdce9662935085bd4a05c0496c02916e5a65a0,11419245424345770121,9e794f3631226889
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\9.jpg",Фото руд по сортам. ч2\рядовые\9.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.972894,4059,2518,10.220562,1.6119936457505957,landscape,5217f9938d2e7a1d6cb19bf3fa18a4853fc1f5e884351c30cf8623fe875b3ac5,9401963611801586821,827a7c1758950c85
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\90.JPG",Фото руд по сортам. ч2\рядовые\90.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.834934,2272,1704,3.871488,1.3333333333333333,landscape,e4521f7920d1af6fa32a81276a3043a91cd0bb0807cd31d39f47356678e0cd95,10958208755463063774,981360cdd3f388de
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\91.JPG",Фото руд по сортам. ч2\рядовые\91.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.761019,2272,1704,3.871488,1.3333333333333333,landscape,dd99ab2048432a96223a1cc4b389330dc1d13ccf6af7359e9934132f50c11934,16009757169600456309,de2e15528a4c6675
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\93.JPG",Фото руд по сортам. ч2\рядовые\93.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.817,2272,1704,3.871488,1.3333333333333333,landscape,d6ebe97760411a5617bdb80467b272d69fb689b9e756213e95d42dd0239fc976,10433549004898438640,90cb698a679a0df0
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\93_.jpg",Фото руд по сортам. ч2\рядовые\93_.jpg,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,4.431205,4160,2768,11.51488,1.5028901734104045,landscape,4af26c63e02ce00ceac47e8e4ac23262c6b4b0b20734680adb45a199cc5e9bcd,14360065642159561060,c749339e60365964
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\94.JPG",Фото руд по сортам. ч2\рядовые\94.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.777271,2272,1704,3.871488,1.3333333333333333,landscape,cfc877861c8c6d20b61e57aee278dd0d1c0393a1f429c81bcee1e3c73bfce2b5,10454374579675351147,9115664a626c486b
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\95.JPG",Фото руд по сортам. ч2\рядовые\95.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.827756,2272,1704,3.871488,1.3333333333333333,landscape,75414de277803e178b914b488200bd1351fc3852a0f17202b0e75f301f03198d,9611025330075780849,8561389dc672c6f1
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\рядовые\96.JPG",Фото руд по сортам. ч2\рядовые\96.JPG,Фото руд по сортам. ч2,рядовые,Рядовые руды,.jpg,JPEG,RGB,0.796994,2272,1704,3.871488,1.3333333333333333,landscape,6d4c361c46f9e75210a11a4f5a9527b713340dffdd3cacff6fecc2ba71013e4e,14763447803853956633,cce24d8eb8bc6619
