path,source_folder,label_3class,label_ru
remaining_dataset_clean/images_by_class/ordinary/ordinary_00537.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00538.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00539.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00540.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/talc/talc_00001.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00002.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00003.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00004.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00005.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00006.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00007.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00008.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00009.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00010.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00011.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00012.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00013.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00014.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00015.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00016.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00017.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00018.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00019.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00020.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00021.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00022.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00023.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00024.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00025.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00026.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00027.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00028.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00029.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00030.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00031.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00032.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00033.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00034.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00035.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00036.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00037.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00038.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00039.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00040.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00041.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00042.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00043.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00044.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00045.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00046.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00047.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00048.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00049.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00050.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00051.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00052.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00053.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00054.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00055.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00056.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00057.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00058.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00059.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00060.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00061.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00062.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00063.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00064.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00065.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00066.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00067.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00068.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00069.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00070.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00071.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00072.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00073.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00074.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00075.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00076.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00077.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00078.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00079.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00080.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00081.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00082.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00083.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00084.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00085.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00086.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00087.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00088.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00089.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00090.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00091.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00092.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00093.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00094.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00095.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00096.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00097.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00098.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00099.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00100.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00101.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00102.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00103.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00104.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00105.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00106.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00107.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00108.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00109.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00110.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00111.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00112.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00113.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00114.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00115.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00116.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00117.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00118.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00119.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00120.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00121.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00122.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00123.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00124.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00125.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/talc/talc_00126.jpg,talc,talc,Оталькованная руда
remaining_dataset_clean/images_by_class/thin/thin_00001.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00002.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00003.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00004.bmp,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00005.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00006.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00007.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00008.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00009.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00010.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00011.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00012.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00013.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00014.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00015.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00016.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00017.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00018.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00019.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00020.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00021.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00022.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00023.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00024.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00025.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00026.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00027.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00028.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00029.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00030.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00031.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00032.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00033.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00034.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00035.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00036.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00037.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00038.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00039.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00040.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00041.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00042.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00043.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00044.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00045.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00046.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00047.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00048.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00049.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00050.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00051.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00052.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00053.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00054.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00055.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00056.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00057.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00058.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00059.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00060.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00061.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00062.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00063.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00064.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00065.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00066.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00067.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00068.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00069.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00070.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00071.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00072.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00073.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00074.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00075.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00076.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00077.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00078.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00079.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00080.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00081.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00082.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00083.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00084.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00085.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00086.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00087.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00088.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00089.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00090.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00091.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00092.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00093.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00094.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00095.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00096.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00097.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00098.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00099.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00100.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00101.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00102.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00103.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00104.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00105.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00106.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00107.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00108.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00109.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00110.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00111.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00112.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00113.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00114.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00115.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00116.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00117.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00118.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00119.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00120.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00121.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00122.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00123.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00124.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00125.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00126.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00127.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00128.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00129.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00130.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00131.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00132.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00133.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00134.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00135.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00136.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00137.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00138.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00139.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00140.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00141.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00142.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00143.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00144.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00145.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00146.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00147.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00148.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00149.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00150.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00151.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00152.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00153.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00154.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00155.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00156.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00157.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00158.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00159.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00160.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00161.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00162.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00163.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00164.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00165.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00166.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00167.jpg,thin,difficult,Труднообогатимая руда
remaining_dataset_clean/images_by_class/thin/thin_00168.jpg,thin,difficult,Труднообогатимая руда
